time,nrv,si,pos,neg,mean
2017-01-04 19:30:00+00:00,39.606,-43.434,310,310,310
2017-01-04 19:45:00+00:00,89.352,-32.907,310,310,310
2017-01-04 20:00:00+00:00,72.208,-73.549,310,310,310
2017-01-04 20:15:00+00:00,140.243,-130.252,61.88,61.88,61.88
2017-01-04 20:30:00+00:00,29.452,-9.398,61.88,61.88,61.88
2017-01-04 20:45:00+00:00,119.436,-130.459,61.88,61.88,61.88
2017-01-04 21:00:00+00:00,128.58,-88.552,61.48,61.48,61.48
2017-01-04 21:15:00+00:00,226.225,-269.675,61.48,62.51,61.995
2017-01-04 21:30:00+00:00,279.176,-311.198,61.48,63.3,62.39
2017-01-04 21:45:00+00:00,259.723,-290.19,61.48,63.99,62.735
2017-01-04 22:00:00+00:00,208.131,-294.595,61.48,64.67,63.075
2017-01-04 22:15:00+00:00,154.685,-118.472,61.48,61.48,61.48
2017-01-04 22:30:00+00:00,58.4,-42.071,61.48,61.48,61.48
2017-01-04 22:45:00+00:00,-46.199,61.984,21.31,21.31,21.31
2017-01-04 23:00:00+00:00,-4.096,-89.132,18.73,18.73,18.73
2017-01-04 23:15:00+00:00,76.81,-44.778,55.88,55.88,55.88
2017-01-04 23:30:00+00:00,53.534,-13.114,55.88,55.88,55.88
2017-01-04 23:45:00+00:00,-10.23,-48.285,14.26,14.26,14.26
2017-01-05 00:00:00+00:00,122.774,-123.384,54.94,54.94,54.94
2017-01-05 00:15:00+00:00,52.27,-24.918,53.93,53.93,53.93
2017-01-05 00:30:00+00:00,87.772,-57.787,53.93,53.93,53.93
2017-01-05 00:45:00+00:00,-41.965,138.01,16.55,16.55,16.55
2017-01-05 01:00:00+00:00,73.64,-121.367,54.94,54.94,54.94
2017-01-05 01:15:00+00:00,12.202,27.808,54.94,54.94,54.94
2017-01-05 01:30:00+00:00,4.13,3.577,54.94,54.94,54.94
2017-01-05 01:45:00+00:00,-10.179,-12.598,18.72,18.72,18.72
2017-01-05 02:00:00+00:00,15.82,10.504,53.93,53.93,53.93
2017-01-05 02:15:00+00:00,4.639,10.873,52.05,52.05,52.05
2017-01-05 02:30:00+00:00,14.593,31.57,52.05,52.05,52.05
2017-01-05 02:45:00+00:00,-86.053,77.862,16.55,16.55,16.55
2017-01-05 03:00:00+00:00,-102.793,117.931,16.55,16.55,16.55
2017-01-05 03:15:00+00:00,-123.643,141.473,16.21,16.55,16.38
2017-01-05 03:30:00+00:00,0.828,28.592,52.05,52.05,52.05
2017-01-05 03:45:00+00:00,108.062,-61.609,52.05,52.05,52.05
2017-01-05 04:00:00+00:00,-1.955,8.687,18.9,18.9,18.9
2017-01-05 04:15:00+00:00,-4.54,17.533,18.9,18.9,18.9
2017-01-05 04:30:00+00:00,-2.297,1.737,18.9,18.9,18.9
2017-01-05 04:45:00+00:00,194.909,-156.866,54.94,55.47,55.205
2017-01-05 05:00:00+00:00,-37.489,41.997,18.73,18.73,18.73
2017-01-05 05:15:00+00:00,95.961,-63.819,54.94,54.94,54.94
2017-01-05 05:30:00+00:00,183.713,-186.67,54.94,55.51,55.225
2017-01-05 05:45:00+00:00,135.183,-177.388,54.94,55.75,55.345
2017-01-05 06:00:00+00:00,207.621,-203.988,68.73,69.89,69.31
2017-01-05 06:15:00+00:00,96.488,-122.524,68.73,68.73,68.73
2017-01-05 06:30:00+00:00,269.957,-260.835,69.74,71.59,70.665
2017-01-05 06:45:00+00:00,259.553,-277.101,105.59,107.87,106.73
2017-01-05 07:00:00+00:00,81.12,36.615,105.59,105.59,105.59
2017-01-05 07:15:00+00:00,146.313,-143.703,76.46,78.88,77.67
2017-01-05 07:30:00+00:00,106.883,-121.556,75.28,75.28,75.28
2017-01-05 07:45:00+00:00,238.649,-222.305,75.12,77.52,76.32
2017-01-05 08:00:00+00:00,205.965,-180.921,76.01,78.34,77.175
2017-01-05 08:15:00+00:00,374.913,-376.002,106.24,109.62,107.93
2017-01-05 08:30:00+00:00,334.285,-331.578,106.24,109.97,108.105
2017-01-05 08:45:00+00:00,303.346,-297.372,106.24,110.06,108.15
2017-01-05 09:00:00+00:00,118.777,-67.257,105.59,105.59,105.59
2017-01-05 09:15:00+00:00,69.409,-196.948,70.6,74.6,72.6
2017-01-05 09:30:00+00:00,245.69,-113.621,105.59,105.59,105.59
2017-01-05 09:45:00+00:00,-21.76,51.561,19.39,19.39,19.39
2017-01-05 10:00:00+00:00,88.995,-66.128,69.53,69.53,69.53
2017-01-05 10:15:00+00:00,6.489,12.181,69.53,69.53,69.53
2017-01-05 10:30:00+00:00,29.792,-18.673,69.53,69.53,69.53
2017-01-05 10:45:00+00:00,-59.402,140.459,18.7,19.39,19.045
2017-01-05 11:00:00+00:00,69.488,-76.277,69.54,69.54,69.54
2017-01-05 11:15:00+00:00,-61.978,87.704,20.94,20.94,20.94
2017-01-05 11:30:00+00:00,-167.836,194.51,18.74,19.39,19.065
2017-01-05 11:45:00+00:00,-179.588,238.197,18.29,19.39,18.84
2017-01-05 12:00:00+00:00,-110.525,103.859,19.39,19.39,19.39
2017-01-05 12:15:00+00:00,-43.994,72.23,19.39,19.39,19.39
2017-01-05 12:30:00+00:00,49.798,-54.627,68.83,68.83,68.83
2017-01-05 12:45:00+00:00,84.48,-71.502,68.83,68.83,68.83
2017-01-05 13:00:00+00:00,-11.358,36.452,19.39,19.39,19.39
2017-01-05 13:15:00+00:00,-104.345,122.014,19.39,19.39,19.39
2017-01-05 13:30:00+00:00,44.887,-24.815,69.32,69.32,69.32
2017-01-05 13:45:00+00:00,26.188,-56.975,69.32,69.32,69.32
2017-01-05 14:00:00+00:00,8.638,3.828,73.37,73.37,73.37
2017-01-05 14:15:00+00:00,169.136,-164.137,73.66,74.12,73.89
2017-01-05 14:30:00+00:00,27.695,-25.852,73.66,73.66,73.66
2017-01-05 14:45:00+00:00,201.21,-160.617,73.62,74.23,73.925
2017-01-05 15:00:00+00:00,39.688,-41.833,80.06,80.06,80.06
2017-01-05 15:15:00+00:00,164.084,-139.941,80,80,80
2017-01-05 15:30:00+00:00,164.518,-161.815,79.43,80.29,79.86
2017-01-05 15:45:00+00:00,152.566,-230.446,80.11,81.39,80.75
2017-01-05 16:00:00+00:00,48.387,10.882,250,250,250
2017-01-05 16:15:00+00:00,50,-54.606,250,250,250
2017-01-05 16:30:00+00:00,45.258,-10.187,310,310,310
2017-01-05 16:45:00+00:00,27.177,-344.057,80.11,81.97,81.04
2017-01-05 17:00:00+00:00,422.975,-268.129,310,312.44,311.22
2017-01-05 17:15:00+00:00,234.552,-22.099,310,310,310
2017-01-05 17:30:00+00:00,26.455,169.555,310,312.3,311.15
2017-01-05 17:45:00+00:00,47.997,3.41,250,250,250
2017-01-05 18:00:00+00:00,-6.645,-21.348,5.16,5.16,5.16
2017-01-05 18:15:00+00:00,44.516,-14.13,80.11,80.11,80.11
2017-01-05 18:30:00+00:00,80.647,-68.15,80.11,80.11,80.11
2017-01-05 18:45:00+00:00,4.555,49.808,80.11,80.11,80.11
2017-01-05 19:00:00+00:00,3.965,-221.537,80.11,80.83,80.47
2017-01-05 19:15:00+00:00,175.441,-178.897,79.29,80.28,79.785
2017-01-05 19:30:00+00:00,-66.449,75.413,5.16,5.16,5.16
2017-01-05 19:45:00+00:00,18.884,11.883,80.11,80.11,80.11
2017-01-05 20:00:00+00:00,103.019,-188.247,66.27,67.35,66.81
2017-01-05 20:15:00+00:00,148.397,-141.323,66.27,67.52,66.895
2017-01-05 20:30:00+00:00,74.282,-88.331,68.74,68.74,68.74
2017-01-05 20:45:00+00:00,119.323,-141.995,68.74,70.16,69.45
2017-01-05 21:00:00+00:00,121.899,-121.684,68.73,68.73,68.73
2017-01-05 21:15:00+00:00,240.517,-221.813,68.73,70.01,69.37
2017-01-05 21:30:00+00:00,117.097,-110.272,105.59,105.59,105.59
2017-01-05 21:45:00+00:00,324.849,-318.075,105.59,107.76,106.675
2017-01-05 22:00:00+00:00,360.139,-352.485,105.59,108.5,107.045
2017-01-05 22:15:00+00:00,336.041,-297.009,105.59,109.07,107.33
2017-01-05 22:30:00+00:00,54.388,-34.296,105.59,105.59,105.59
2017-01-05 22:45:00+00:00,29.739,-20.668,68.73,68.73,68.73
2017-01-05 23:00:00+00:00,97.734,-77.251,450.09,450.09,450.09
2017-01-05 23:15:00+00:00,50.923,25.476,450.09,450.09,450.09
2017-01-05 23:30:00+00:00,8.6,-35.206,69.02,69.02,69.02
2017-01-05 23:45:00+00:00,20.863,22.393,69.02,69.02,69.02
2017-01-06 00:00:00+00:00,106.553,-159.827,69.02,70.05,69.535
2017-01-06 00:15:00+00:00,-24.502,14.012,19.43,19.43,19.43
2017-01-06 00:30:00+00:00,80.837,-39.751,69.02,69.02,69.02
2017-01-06 00:45:00+00:00,51.059,-51.594,69.02,69.02,69.02
2017-01-06 01:00:00+00:00,22.412,-4.413,64,64,64
2017-01-06 01:15:00+00:00,-83.048,59.642,18.76,18.76,18.76
2017-01-06 01:30:00+00:00,6.154,59.486,55.96,55.96,55.96
2017-01-06 01:45:00+00:00,12.987,20.142,55.96,55.96,55.96
2017-01-06 02:00:00+00:00,44.767,6.173,55.96,55.96,55.96
2017-01-06 02:15:00+00:00,-15.261,4.843,19.43,19.43,19.43
2017-01-06 02:30:00+00:00,-28.01,35.603,19.43,19.43,19.43
2017-01-06 02:45:00+00:00,6.221,55.561,55.96,55.96,55.96
2017-01-06 03:00:00+00:00,-26.926,-55.804,19.43,19.43,19.43
2017-01-06 03:15:00+00:00,106.673,-102.564,55.96,55.96,55.96
2017-01-06 03:30:00+00:00,67.79,-26.7,55.96,55.96,55.96
2017-01-06 03:45:00+00:00,53.552,-150.521,55.96,56.3,56.13
2017-01-06 04:00:00+00:00,9.736,-1.059,64,64,64
2017-01-06 04:15:00+00:00,95.667,-112.206,64,64,64
2017-01-06 04:30:00+00:00,138.733,-160.672,64,64.65,64.325
2017-01-06 04:45:00+00:00,99.396,-91.428,64,64,64
2017-01-06 05:00:00+00:00,67.889,-46.935,69.02,69.02,69.02
2017-01-06 05:15:00+00:00,80.059,-54.191,69.02,69.02,69.02
2017-01-06 05:30:00+00:00,92.393,-104.271,69.02,69.02,69.02
2017-01-06 05:45:00+00:00,138.398,-185.947,70.07,70.88,70.475
2017-01-06 06:00:00+00:00,46.664,66.301,75.17,75.17,75.17
2017-01-06 06:15:00+00:00,23.299,-131.907,76.94,76.94,76.94
2017-01-06 06:30:00+00:00,240.315,-219.358,77.36,78.43,77.895
2017-01-06 06:45:00+00:00,132.227,-177.423,119.69,120.96,120.325
2017-01-06 07:00:00+00:00,-77.244,171.315,17.94,19.43,18.685
2017-01-06 07:15:00+00:00,6.043,-84.139,80.86,80.86,80.86
2017-01-06 07:30:00+00:00,20.656,-3.819,80.86,80.86,80.86
2017-01-06 07:45:00+00:00,174.339,-177.195,80.86,82.27,81.565
2017-01-06 08:00:00+00:00,143.675,-197.706,80.86,82.56,81.71
2017-01-06 08:15:00+00:00,126.225,-140.531,80.86,82.58,81.72
2017-01-06 08:30:00+00:00,77.99,-67.499,80.86,80.86,80.86
2017-01-06 08:45:00+00:00,17.495,22.045,80.86,80.86,80.86
2017-01-06 09:00:00+00:00,119.991,-158.151,78.64,79.7,79.17
2017-01-06 09:15:00+00:00,11.838,22.667,78.64,78.64,78.64
2017-01-06 09:30:00+00:00,12.018,-44.702,78.08,78.08,78.08
2017-01-06 09:45:00+00:00,-13.45,39.14,11.83,11.83,11.83
2017-01-06 10:00:00+00:00,132.531,-109.838,79.8,79.8,79.8
2017-01-06 10:15:00+00:00,-124.628,153.826,12.21,12.79,12.5
2017-01-06 10:30:00+00:00,-76.42,112.451,13.15,13.15,13.15
2017-01-06 10:45:00+00:00,-113.214,158.773,12.66,13.52,13.09
2017-01-06 11:00:00+00:00,80.863,-94.831,80.86,80.86,80.86
2017-01-06 11:15:00+00:00,-112.142,140.083,14.79,15.67,15.23
2017-01-06 11:30:00+00:00,-23.079,-8.345,15.73,15.73,15.73
2017-01-06 11:45:00+00:00,-42.871,152.003,14.62,15.67,15.145
2017-01-06 12:00:00+00:00,-76.082,142.574,18.32,19.43,18.875
2017-01-06 12:15:00+00:00,-101.446,107.571,19.43,19.43,19.43
2017-01-06 12:30:00+00:00,10.717,23.357,73.51,73.51,73.51
2017-01-06 12:45:00+00:00,33.591,-11.442,73.51,73.51,73.51
2017-01-06 13:00:00+00:00,-37.493,73.085,20.98,20.98,20.98
2017-01-06 13:15:00+00:00,-43.359,51.038,20.98,20.98,20.98
2017-01-06 13:30:00+00:00,-117.753,143.459,18.73,19.43,19.08
2017-01-06 13:45:00+00:00,-39.528,28.463,19.43,19.43,19.43
2017-01-06 14:00:00+00:00,85.869,-76.89,72.39,72.39,72.39
2017-01-06 14:15:00+00:00,100.535,-71.9,72.39,72.39,72.39
2017-01-06 14:30:00+00:00,107.601,-172.196,72.39,72.97,72.68
2017-01-06 14:45:00+00:00,157.009,-154.938,72.39,73.17,72.78
2017-01-06 15:00:00+00:00,-27.154,36.805,17.8,17.8,17.8
2017-01-06 15:15:00+00:00,12.731,-48.518,73.77,73.77,73.77
2017-01-06 15:30:00+00:00,146.991,-203.037,73.49,74.41,73.95
2017-01-06 15:45:00+00:00,225.938,-189.465,119.69,120.9,120.295
2017-01-06 16:00:00+00:00,8.845,-50.748,80.86,80.86,80.86
2017-01-06 16:15:00+00:00,137.41,-297.77,80.86,82.74,81.8
2017-01-06 16:30:00+00:00,341.643,-285.951,310,312.32,311.16
2017-01-06 16:45:00+00:00,299.323,-230.677,310,312.56,311.28
2017-01-06 17:00:00+00:00,53.579,-51.957,310,310,310
2017-01-06 17:15:00+00:00,-19.812,34.162,5.16,5.16,5.16
2017-01-06 17:30:00+00:00,146.555,-4.562,310,310,310
2017-01-06 17:45:00+00:00,-9.13,62.8,5.16,5.16,5.16
2017-01-06 18:00:00+00:00,90.595,25.26,310,310,310
2017-01-06 18:15:00+00:00,57.184,47.634,310,310,310
2017-01-06 18:30:00+00:00,-65.788,102.536,5.16,5.16,5.16
2017-01-06 18:45:00+00:00,18.455,116.077,310,310,310
2017-01-06 19:00:00+00:00,-24.734,-271.543,10.95,11.83,11.39
2017-01-06 19:15:00+00:00,142.792,-143.675,80.86,81.9,81.38
2017-01-06 19:30:00+00:00,60.128,-42.775,80.86,80.86,80.86
2017-01-06 19:45:00+00:00,16.021,11.309,80.86,80.86,80.86
2017-01-06 20:00:00+00:00,177.5,-174.856,78.81,80.09,79.45
2017-01-06 20:15:00+00:00,87.636,-85.552,78.81,78.81,78.81
2017-01-06 20:30:00+00:00,-34.839,65.419,19.43,19.43,19.43
2017-01-06 20:45:00+00:00,-52.535,53.211,20.98,20.98,20.98
2017-01-06 21:00:00+00:00,19.594,2.533,79.2,79.2,79.2
2017-01-06 21:15:00+00:00,102.272,-98.822,79.2,79.2,79.2
2017-01-06 21:30:00+00:00,153.211,-183.408,79.2,79.94,79.57
2017-01-06 21:45:00+00:00,152.214,-189.769,79.2,80.24,79.72
2017-01-06 22:00:00+00:00,261.075,-226.941,119.69,120.9,120.295
2017-01-06 22:15:00+00:00,69.117,-36.985,119.69,119.69,119.69
2017-01-06 22:30:00+00:00,28.338,-6.173,80.86,80.86,80.86
2017-01-06 22:45:00+00:00,-0.442,44.77,20.98,20.98,20.98
2017-01-06 23:00:00+00:00,105.904,-195.862,64.33,65.77,65.05
2017-01-06 23:15:00+00:00,176.327,-134.566,69.66,69.66,69.66
2017-01-06 23:30:00+00:00,97.938,-71.426,64.33,64.33,64.33
2017-01-06 23:45:00+00:00,-10.35,51.915,19.47,19.47,19.47
2017-01-07 00:00:00+00:00,144.073,-276.154,62.63,63.83,63.23
2017-01-07 00:15:00+00:00,186.004,-159.973,62.63,64.03,63.33
2017-01-07 00:30:00+00:00,79.288,-87.252,62.63,62.63,62.63
2017-01-07 00:45:00+00:00,22.844,74.978,62.63,62.63,62.63
2017-01-07 01:00:00+00:00,-16.414,-93.777,14.39,14.39,14.39
2017-01-07 01:15:00+00:00,134.593,-109.724,60.73,60.73,60.73
2017-01-07 01:30:00+00:00,153.533,-124.74,60.73,60.73,60.73
2017-01-07 01:45:00+00:00,99.499,-78.271,60.73,60.73,60.73
2017-01-07 02:00:00+00:00,164.572,-325.433,55.06,56.63,55.845
2017-01-07 02:15:00+00:00,164.502,-99.199,107.49,107.49,107.49
2017-01-07 02:30:00+00:00,134.114,-87.282,107.49,107.49,107.49
2017-01-07 02:45:00+00:00,26.742,-20.266,107.49,107.49,107.49
2017-01-07 03:00:00+00:00,150.603,-135.685,55.06,55.06,55.06
2017-01-07 03:15:00+00:00,113.613,-68.612,55.06,55.06,55.06
2017-01-07 03:30:00+00:00,88.595,-99.57,55.06,55.06,55.06
2017-01-07 03:45:00+00:00,173.918,-157.099,55.06,56.58,55.82
2017-01-07 04:00:00+00:00,172.014,-144.437,55.06,55.87,55.465
2017-01-07 04:15:00+00:00,128.696,-105.033,55.06,55.06,55.06
2017-01-07 04:30:00+00:00,124.972,-92.998,55.06,55.06,55.06
2017-01-07 04:45:00+00:00,47.723,-53.254,55.06,55.06,55.06
2017-01-07 05:00:00+00:00,165.717,-123.392,60.73,60.73,60.73
2017-01-07 05:15:00+00:00,27.624,-64.983,60.73,60.73,60.73
2017-01-07 05:30:00+00:00,160.341,-131.336,60.73,60.73,60.73
2017-01-07 05:45:00+00:00,34.884,-1.756,60.73,60.73,60.73
2017-01-07 06:00:00+00:00,73.237,-15.506,55.06,55.06,55.06
2017-01-07 06:15:00+00:00,39.432,-113.483,55.06,55.06,55.06
2017-01-07 06:30:00+00:00,131.197,-99.287,55.06,55.06,55.06
2017-01-07 06:45:00+00:00,115.408,-189.712,55.06,55.86,55.46
2017-01-07 07:00:00+00:00,67.298,-14.109,62.31,62.31,62.31
2017-01-07 07:15:00+00:00,122.363,-119.987,69.66,69.66,69.66
2017-01-07 07:30:00+00:00,197.562,-230.973,62.31,63.37,62.84
2017-01-07 07:45:00+00:00,351.59,-447.881,107.49,110.22,108.855
2017-01-07 08:00:00+00:00,120.78,-59.315,107.49,107.49,107.49
2017-01-07 08:15:00+00:00,109.695,-105.934,68.17,68.17,68.17
2017-01-07 08:30:00+00:00,127.949,-223.969,68.17,71.25,69.71
2017-01-07 08:45:00+00:00,254.346,-319.498,107.49,111.12,109.305
2017-01-07 09:00:00+00:00,224.023,-206.528,107.49,111.47,109.48
2017-01-07 09:15:00+00:00,241.892,-349.769,107.49,112.37,109.93
2017-01-07 09:30:00+00:00,216.756,-482.535,315,321.38,318.19
2017-01-07 09:45:00+00:00,395.94,-541.158,315,322.15,318.575
2017-01-07 10:00:00+00:00,424.4,-503.898,315,324.23,319.615
2017-01-07 10:15:00+00:00,424.4,-627.99,315,327.43,321.215
2017-01-07 10:30:00+00:00,485.7,-592.956,315,329.94,322.47
2017-01-07 10:45:00+00:00,485.7,-744.871,315,333.71,324.355
2017-01-07 11:00:00+00:00,485.7,-753.052,315,338.08,326.54
2017-01-07 11:15:00+00:00,485.7,-573.172,315,339.8,327.4
2017-01-07 11:30:00+00:00,731.427,-858.252,578.28,607.28,592.78
2017-01-07 11:45:00+00:00,570.198,-672.23,578.28,608.6,593.44
2017-01-07 12:00:00+00:00,691.319,-688.82,578.28,610.44,594.36
2017-01-07 12:15:00+00:00,723.368,-728.32,578.28,611.58,594.93
2017-01-07 12:30:00+00:00,710.67,-696.862,578.28,612.69,595.485
2017-01-07 12:45:00+00:00,671.108,-605.952,578.28,611.13,594.705
2017-01-07 13:00:00+00:00,631.241,-628.006,578.28,609.69,593.985
2017-01-07 13:15:00+00:00,478.135,-454.662,578.28,608.67,593.475
2017-01-07 13:30:00+00:00,597.111,-563.203,578.28,605.18,591.73
2017-01-07 13:45:00+00:00,508.688,-489.875,578.28,603.41,590.845
2017-01-07 14:00:00+00:00,354.201,-409.078,578.28,600.85,589.565
2017-01-07 14:15:00+00:00,304.143,-320.711,578.28,597.29,587.785
2017-01-07 14:30:00+00:00,62.278,-24.535,560,560,560
2017-01-07 14:45:00+00:00,100.512,-84.847,560,560,560
2017-01-07 15:00:00+00:00,7.482,-36.469,69.66,69.66,69.66
2017-01-07 15:15:00+00:00,132.377,-173.881,69.66,76.89,73.275
2017-01-07 15:30:00+00:00,135.369,-183.08,69.66,74.52,72.09
2017-01-07 15:45:00+00:00,127.553,-100.16,71.53,71.53,71.53
2017-01-07 16:00:00+00:00,123.585,-259.196,80.44,82.55,81.495
2017-01-07 16:15:00+00:00,278.871,-384.881,154.15,156.64,155.395
2017-01-07 16:30:00+00:00,217.879,-389.605,560,563.75,561.875
2017-01-07 16:45:00+00:00,370.102,-428.834,560,565.22,562.61
2017-01-07 17:00:00+00:00,58.418,14.74,493,493,493
2017-01-07 17:15:00+00:00,106.302,-185.544,80.25,85.5,82.875
2017-01-07 17:30:00+00:00,84.959,-18.585,300,300,300
2017-01-07 17:45:00+00:00,43.085,-305.011,80.25,85.91,83.08
2017-01-07 18:00:00+00:00,222.956,-401.851,546,552.44,549.22
2017-01-07 18:15:00+00:00,363.281,-272.873,546,551.83,548.915
2017-01-07 18:30:00+00:00,147.782,-38.411,546,546,546
2017-01-07 18:45:00+00:00,22.518,62.998,546,546,546
2017-01-07 19:00:00+00:00,115.342,-71.99,546,546,546
2017-01-07 19:15:00+00:00,-35.229,-41.253,19.47,19.47,19.47
2017-01-07 19:30:00+00:00,104.736,-89.665,62.26,62.26,62.26
2017-01-07 19:45:00+00:00,108.553,-38.553,62.26,62.26,62.26
2017-01-07 20:00:00+00:00,7.32,0.424,69.66,69.66,69.66
2017-01-07 20:15:00+00:00,31.606,-0.923,69.66,69.66,69.66
2017-01-07 20:30:00+00:00,41.171,-20.722,62.26,62.26,62.26
2017-01-07 20:45:00+00:00,34.132,3.729,62.26,62.26,62.26
2017-01-07 21:00:00+00:00,-11.944,27.312,20.99,20.99,20.99
2017-01-07 21:15:00+00:00,93.914,-63.566,69.66,69.66,69.66
2017-01-07 21:30:00+00:00,76.391,-75.975,69.66,69.66,69.66
2017-01-07 21:45:00+00:00,63.528,-0.897,69.66,69.66,69.66
2017-01-07 22:00:00+00:00,104.468,-259.651,69.66,70.32,69.99
2017-01-07 22:15:00+00:00,86.341,-55.676,69.66,69.66,69.66
2017-01-07 22:30:00+00:00,75.588,-32.399,62.26,62.26,62.26
2017-01-07 22:45:00+00:00,-46.931,74.279,20.99,20.99,20.99
2017-01-07 23:00:00+00:00,106.054,-184.289,64.11,65.12,64.615
2017-01-07 23:15:00+00:00,134.034,-147.624,55.62,56.78,56.2
2017-01-07 23:30:00+00:00,27.499,10.351,56.16,56.16,56.16
2017-01-07 23:45:00+00:00,-48.675,-73.133,19.47,19.47,19.47
2017-01-08 00:00:00+00:00,131.767,-328.655,56.16,57.65,56.905
2017-01-08 00:15:00+00:00,142.486,-165.818,56.16,57.85,57.005
2017-01-08 00:30:00+00:00,104.879,-26.408,56.16,56.16,56.16
2017-01-08 00:45:00+00:00,2.156,-85.873,56.16,56.16,56.16
2017-01-08 01:00:00+00:00,134.023,-170.673,56.16,57.83,56.995
2017-01-08 01:15:00+00:00,124.733,-106.544,56.16,56.16,56.16
2017-01-08 01:30:00+00:00,55.034,-45.386,56.16,56.16,56.16
2017-01-08 01:45:00+00:00,138.754,-149.867,56.16,57.9,57.03
2017-01-08 02:00:00+00:00,169.603,-231.335,56.16,57.44,56.8
2017-01-08 02:15:00+00:00,167.859,-135.242,56.16,56.16,56.16
2017-01-08 02:30:00+00:00,157.131,-120.381,56.16,56.16,56.16
2017-01-08 02:45:00+00:00,172.234,-192.456,56.16,57.73,56.945
2017-01-08 03:00:00+00:00,145.484,-125.14,56.16,56.16,56.16
2017-01-08 03:15:00+00:00,112.413,-100.364,56.16,56.16,56.16
2017-01-08 03:30:00+00:00,168.429,-187.59,56.16,57.88,57.02
2017-01-08 03:45:00+00:00,181.165,-129.85,56.16,56.16,56.16
2017-01-08 04:00:00+00:00,42.877,-22.522,56.16,56.16,56.16
2017-01-08 04:15:00+00:00,129.973,-143.128,56.16,57.41,56.785
2017-01-08 04:30:00+00:00,211.595,-185.818,56.16,57.58,56.87
2017-01-08 04:45:00+00:00,158.157,-105.141,56.16,56.16,56.16
2017-01-08 05:00:00+00:00,63.123,-98.689,56.16,56.16,56.16
2017-01-08 05:15:00+00:00,55.876,19.544,56.16,56.16,56.16
2017-01-08 05:30:00+00:00,68.655,-39.047,56.16,56.16,56.16
2017-01-08 05:45:00+00:00,-6.482,55.753,19.47,19.47,19.47
2017-01-08 06:00:00+00:00,141.565,-121.707,56.16,56.16,56.16
2017-01-08 06:15:00+00:00,70.569,-49.298,56.16,56.16,56.16
2017-01-08 06:30:00+00:00,67.31,-33.299,56.16,56.16,56.16
2017-01-08 06:45:00+00:00,-2.085,6.354,19.47,19.47,19.47
2017-01-08 07:00:00+00:00,-117.08,158.607,19.06,19.47,19.265
2017-01-08 07:15:00+00:00,119.176,-82.712,61.73,61.73,61.73
2017-01-08 07:30:00+00:00,-15.773,32.857,19.47,19.47,19.47
2017-01-08 07:45:00+00:00,108.872,-85.363,61.73,61.73,61.73
2017-01-08 08:00:00+00:00,34.036,-40.959,69.65,69.65,69.65
2017-01-08 08:15:00+00:00,24.725,-6.473,69.65,69.65,69.65
2017-01-08 08:30:00+00:00,56.046,-36.701,69.65,69.65,69.65
2017-01-08 08:45:00+00:00,142.778,-169.403,69.65,70.25,69.95
2017-01-08 09:00:00+00:00,-4.441,28.885,19.47,19.47,19.47
2017-01-08 09:15:00+00:00,126.66,-143.71,69.65,70.17,69.91
2017-01-08 09:30:00+00:00,260.021,-220.271,107.49,108.4,107.945
2017-01-08 09:45:00+00:00,31.718,-26.271,107.49,107.49,107.49
2017-01-08 10:00:00+00:00,-1.371,-12.095,19.47,19.47,19.47
2017-01-08 10:15:00+00:00,145.183,-184.283,69.66,70.79,70.225
2017-01-08 10:30:00+00:00,228.477,-226.838,69.66,71.2,70.43
2017-01-08 10:45:00+00:00,250.904,-277.486,107.49,109.43,108.46
2017-01-08 11:00:00+00:00,267.117,-231.668,107.49,109.87,108.68
2017-01-08 11:15:00+00:00,212.194,-216.237,107.49,110.09,108.79
2017-01-08 11:30:00+00:00,214.845,-235.837,107.49,110.15,108.82
2017-01-08 11:45:00+00:00,196.171,-162.963,107.49,110.37,108.93
2017-01-08 12:00:00+00:00,169.319,-202.112,107.49,110.71,109.1
2017-01-08 12:15:00+00:00,292.088,-259.372,107.49,110.98,109.235
2017-01-08 12:30:00+00:00,159.646,-149.629,107.49,110.74,109.115
2017-01-08 12:45:00+00:00,175.908,-142.778,107.49,110.27,108.88
2017-01-08 13:00:00+00:00,183.893,-180.579,107.49,110.09,108.79
2017-01-08 13:15:00+00:00,55.885,-28.299,69.66,69.66,69.66
2017-01-08 13:30:00+00:00,140.128,-122.679,69.66,69.66,69.66
2017-01-08 13:45:00+00:00,151.244,-128.538,69.66,69.66,69.66
2017-01-08 14:00:00+00:00,166.203,-217.393,69.66,71.51,70.585
2017-01-08 14:15:00+00:00,174.99,-205.684,69.66,71.31,70.485
2017-01-08 14:30:00+00:00,141.758,-154.756,69.66,71.32,70.49
2017-01-08 14:45:00+00:00,200.911,-202.813,69.66,71.49,70.575
2017-01-08 15:00:00+00:00,168.627,-167.435,69.65,71.44,70.545
2017-01-08 15:15:00+00:00,155.84,-128.746,69.65,69.65,69.65
2017-01-08 15:30:00+00:00,158.816,-131.443,69.65,69.65,69.65
2017-01-08 15:45:00+00:00,119.067,-188.465,69.65,71.75,70.7
2017-01-08 16:00:00+00:00,106.693,-38.419,71.16,71.16,71.16
2017-01-08 16:15:00+00:00,90.647,-90.569,74.42,74.42,74.42
2017-01-08 16:30:00+00:00,147.13,-112.322,77.75,77.75,77.75
